date,window_start,window_end,n_obs_window,realized_return,realized_loss,historical_var,parametric_var,monte_carlo_var,historical_es,parametric_es,monte_carlo_es,monte_carlo_seed,expected_tail_observations,sparse_tail,historical_exception,parametric_exception,monte_carlo_exception
2016-11-18,2015-11-23,2016-11-17,250,-0.0022401301250519886,2240.1301250519887,24255.684373391618,20178.045721140967,20108.939583253275,28703.58567232149,23156.025486427116,23015.21738620383,1736286,2.5,True,False,False,False
2016-11-21,2015-11-24,2016-11-18,250,0.007523176818723251,-7523.176818723251,24255.684373391618,20184.69041624231,20249.56574021656,28703.58567232149,23163.00142003207,23324.415158807267,1736289,2.5,True,False,False,False
2016-11-22,2015-11-25,2016-11-21,250,0.0019513897302465292,-1951.3897302465293,24255.684373391618,20187.260738117206,20148.697962543865,28703.58567232149,23169.549854863326,23217.3631300167,1736290,2.5,True,False,False,False
2016-11-23,2015-11-27,2016-11-22,250,0.0005436219485856059,-543.6219485856059,24255.684373391618,20180.246994554596,19999.73611127894,28703.58567232149,23162.7348182712,22932.636911512836,1736291,2.5,True,False,False,False
2016-11-25,2015-11-30,2016-11-23,250,0.003709106550978991,-3709.106550978991,24255.684373391618,20182.303214634838,20242.939804200785,28703.58567232149,23164.73973138718,23339.831448158067,1736293,2.5,True,False,False,False
2016-11-28,2015-12-01,2016-11-25,250,-0.0047060401800054835,4706.040180005483,24255.684373391618,20146.366176150237,20147.96320295967,28703.58567232149,23128.153139976406,23142.258806839265,1736296,2.5,True,False,False,False
2016-11-29,2015-12-02,2016-11-28,250,0.0019480670213159559,-1948.0670213159558,24255.684373391618,20171.52109558328,20108.660014521014,28703.58567232149,23148.700338696646,22941.729644335403,1736297,2.5,True,False,False,False
2016-11-30,2015-12-03,2016-11-29,250,-0.0024019085904149464,2401.9085904149465,24255.684373391618,20064.904897939654,20027.571140232514,28703.58567232149,23033.665723534967,23029.50829852609,1736298,2.5,True,False,False,False
2016-12-01,2015-12-04,2016-11-30,250,-0.003682352383909706,3682.352383909706,24255.684373391618,19910.62793752218,20027.74229986097,28703.58567232149,22863.73318219178,23052.641757498568,1736299,2.5,True,False,False,False
2016-12-02,2015-12-07,2016-12-01,250,0.0005010637438137566,-501.0637438137566,24255.684373391618,19816.860786507517,19738.813740140038,28703.58567232149,22742.907764613654,22701.827853109255,1736300,2.5,True,False,False,False
2016-12-05,2015-12-08,2016-12-02,250,0.005990756951333282,-5990.756951333282,24255.684373391618,19768.680130800967,19952.028187362503,28703.58567232149,22691.541286271524,22884.879859356337,1736303,2.5,True,False,False,False
2016-12-06,2015-12-09,2016-12-05,250,0.0031622367052662067,-3162.2367052662066,24255.684373391618,19708.110696235177,19798.166249195172,28703.58567232149,22629.568274442572,22825.40116116892,1736304,2.5,True,False,False,False
2016-12-07,2015-12-10,2016-12-06,250,0.012996039431281007,-12996.039431281006,24255.684373391618,19632.16619838219,19517.721924252324,28703.58567232149,22548.954400000468,22341.417234585002,1736305,2.5,True,False,False,False
2016-12-08,2015-12-11,2016-12-07,250,0.0024455588775531287,-2445.5588775531287,24255.684373391618,19673.709618678804,19599.729718423874,28703.58567232149,22602.619491718993,22649.175913049305,1736306,2.5,True,False,False,False
2016-12-09,2015-12-14,2016-12-08,250,0.0060223494145380885,-6022.349414538088,24255.684373391618,19369.331957369886,19480.128361101943,28703.58567232149,22266.73302451464,22497.341807824156,1736307,2.5,True,False,False,False
2016-12-12,2015-12-15,2016-12-09,250,-0.0011485483240845562,1148.5483240845563,24255.684373391618,19370.77767255303,19376.862665755576,28703.58567232149,22268.962116803898,22115.253724175782,1736310,2.5,True,False,False,False
2016-12-13,2015-12-16,2016-12-12,250,0.00665218785729106,-6652.18785729106,24255.684373391618,19364.589295616042,19404.248753903972,28703.58567232149,22255.118359643857,22372.63222909815,1736311,2.5,True,False,False,False
2016-12-14,2015-12-17,2016-12-13,250,-0.008288889534467428,8288.889534467427,24255.684373391618,19308.563330882353,19392.694990367472,28703.58567232149,22186.34347012913,22208.958641948833,1736312,2.5,True,False,False,False
2016-12-15,2015-12-18,2016-12-14,250,0.004108800345398922,-4108.800345398922,24255.684373391618,19184.559507862923,19276.40387982707,28703.58567232149,22048.39429586347,22107.03631764492,1736313,2.5,True,False,False,False
2016-12-16,2015-12-21,2016-12-15,250,-0.0019576460601774945,1957.6460601774945,24255.684373391618,18913.399687531306,18869.874888702037,28703.58567232149,21750.60380304872,21743.40447822277,1736314,2.5,True,False,False,False
2016-12-19,2015-12-22,2016-12-16,250,0.0021749696668703824,-2174.9696668703823,24255.684373391618,18924.72599290407,18881.757694238713,28703.58567232149,21757.652566103065,21785.65000256956,1736317,2.5,True,False,False,False
2016-12-20,2015-12-23,2016-12-19,250,0.0038502634934370677,-3850.2634934370676,24255.684373391618,18913.073735684,18978.056377144036,28703.58567232149,21740.3068317259,21627.565905947416,1736318,2.5,True,False,False,False
2016-12-21,2015-12-24,2016-12-20,250,-0.0027866185944735882,2786.618594473588,24255.684373391618,18874.79871717471,18952.69486969837,28703.58567232149,21691.52896044778,21678.66756459292,1736319,2.5,True,False,False,False
2016-12-22,2015-12-28,2016-12-21,250,-0.0017285250514156674,1728.5250514156673,24255.684373391618,18882.755080254836,18950.029117450857,28703.58567232149,21699.983074298292,21753.807439831464,1736320,2.5,True,False,False,False
2016-12-23,2015-12-29,2016-12-22,250,0.0014624837781976312,-1462.4837781976312,24255.684373391618,18878.96951079215,19035.123726671292,28703.58567232149,21695.97177188405,21771.969346038633,1736321,2.5,True,False,False,False
2016-12-27,2015-12-30,2016-12-23,250,0.002478184137500157,-2478.1841375001572,24255.684373391618,18857.91978894342,18744.566242835517,28703.58567232149,21666.522967631354,21561.901779282358,1736325,2.5,True,False,False,False
2016-12-28,2015-12-31,2016-12-27,250,-0.008298329835208989,8298.32983520899,24255.684373391618,18789.6939230699,18761.47141666388,28703.58567232149,21593.94732358774,21563.974366068727,1736326,2.5,True,False,False,False
2016-12-29,2016-01-04,2016-12-28,250,-0.00022324763171190846,223.24763171190847,24255.684373391618,18763.55132142155,18871.90139685922,28703.58567232149,21565.019626758753,21523.92855115744,1736327,2.5,True,False,False,False
2016-12-30,2016-01-05,2016-12-29,250,-0.003661556175853545,3661.556175853545,24255.684373391618,18588.031306189747,18667.94740864662,28703.58567232149,21372.004953504256,21433.990072455323,1736328,2.5,True,False,False,False
2017-01-03,2016-01-06,2016-12-30,250,0.007620833611795471,-7620.8336117954705,24255.684373391618,18618.55909835955,18407.994619856527,28703.58567232149,21403.86155542605,21111.85077539637,1736332,2.5,True,False,False,False
2017-01-04,2016-01-07,2017-01-03,250,0.005931393920039472,-5931.393920039472,24255.684373391618,18466.041136291897,18451.86426303769,28703.58567232149,21240.963896518504,21273.727589084145,1736333,2.5,True,False,False,False
2017-01-05,2016-01-08,2017-01-04,250,-0.0007946181588690148,794.6181588690148,22988.11082814997,18003.552263548925,18011.070480293532,28684.102674000023,20728.712236550804,20753.373775972967,1736334,2.5,True,False,False,False
2017-01-06,2016-01-11,2017-01-05,250,0.0035712106999464125,-3571.2106999464127,22988.11082814997,17883.387387080373,17831.88009972632,28684.102674000023,20597.01152522333,20674.93851960464,1736335,2.5,True,False,False,False
2017-01-09,2016-01-12,2017-01-06,250,-0.003306293962229686,3306.2939622296863,22988.11082814997,17877.66647131547,18003.59482152293,28684.102674000023,20591.961505275405,20725.849093164783,1736338,2.5,True,False,False,False
2017-01-10,2016-01-13,2017-01-09,250,0.0,-0.0,22988.11082814997,17901.441847730977,17862.69206062214,28684.102674000023,20612.59149982008,20618.725069141634,1736339,2.5,True,False,False,False
2017-01-11,2016-01-14,2017-01-10,250,0.002822176405968623,-2822.176405968623,20491.31575382399,17401.222786760176,17503.9507002124,27498.462869501185,20054.2243158219,20181.638170595565,1736340,2.5,True,False,False,False
2017-01-12,2016-01-15,2017-01-11,250,-0.002513025659109339,2513.025659109339,20491.31575382399,17313.67303233819,17249.273690512327,27498.462869501185,19946.078371222142,19886.17833421461,1736341,2.5,True,False,False,False
2017-01-13,2016-01-19,2017-01-12,250,0.002292745368759677,-2292.745368759677,18720.354240463414,16936.691067346917,16969.97729142671,26676.347553748397,19525.36285308872,19600.338297510403,1736342,2.5,True,False,False,False
2017-01-17,2016-01-20,2017-01-13,250,-0.003529608176155805,3529.608176155805,18720.354240463414,16933.9873764481,16940.1315577765,26676.347553748397,19522.826331632245,19493.637471796967,1736346,2.5,True,False,False,False
2017-01-18,2016-01-21,2017-01-17,250,0.002207689835486583,-2207.689835486583,18720.354240463414,16792.288603222743,16791.614599486446,26676.347553748397,19365.945447074428,19457.444585049667,1736347,2.5,True,False,False,False
2017-01-19,2016-01-22,2017-01-18,250,-0.003711575641034277,3711.575641034277,18720.354240463414,16793.214866857285,16825.725606421256,26676.347553748397,19365.03796277137,19338.54008636722,1736348,2.5,True,False,False,False
2017-01-20,2016-01-25,2017-01-19,250,0.003667314461367769,-3667.314461367769,18720.354240463414,16666.616693987206,16478.057164478425,26676.347553748397,19206.003958692967,19072.732311319745,1736349,2.5,True,False,False,False
2017-01-23,2016-01-26,2017-01-20,250,-0.002605379295526034,2605.3792955260337,18720.354240463414,16435.12320710756,16396.6897459126,26676.347553748397,18951.801958993452,19010.66108007074,1736352,2.5,True,False,False,False
2017-01-24,2016-01-27,2017-01-23,250,0.006391509066160419,-6391.509066160419,18720.354240463414,16404.71281949068,16432.851988277595,26676.347553748397,18907.548167227553,18974.319462114723,1736353,2.5,True,False,False,False
2017-01-25,2016-01-28,2017-01-24,250,0.00861807781896646,-8618.07781896646,18720.354240463414,16267.52883878529,16228.137933613933,26676.347553748397,18760.48153884173,18715.41388493707,1736354,2.5,True,False,False,False
2017-01-26,2016-01-29,2017-01-25,250,-0.0010461067042145118,1046.1067042145119,18720.354240463414,16280.127747686782,16202.757889001274,26676.347553748397,18776.90957632417,18712.055682290476,1736355,2.5,True,False,False,False
2017-01-27,2016-02-01,2017-01-26,250,-0.0015709432888359237,1570.9432888359238,18720.354240463414,16035.927920684257,16209.685950025587,26676.347553748397,18482.49582489238,18604.948487551832,1736356,2.5,True,False,False,False
2017-01-30,2016-02-02,2017-01-27,250,-0.0062211362965706885,6221.1362965706885,18720.354240463414,16043.462750990466,16035.299284121033,26676.347553748397,18490.42358026031,18429.631265018314,1736359,2.5,True,False,False,False
2017-01-31,2016-02-03,2017-01-30,250,-8.782275110605401e-05,87.82275110605401,18664.37265115934,15793.400674569972,15664.541749646265,26676.347553748397,18210.90792225151,18051.069803171744,1736360,2.5,True,False,False,False
2017-02-01,2016-02-04,2017-01-31,250,0.00039541478596860164,-395.4147859686016,18664.37265115934,15800.545164867928,15770.85595882472,26676.347553748397,18215.559347661714,18142.14511594874,1736361,2.5,True,False,False,False
2017-02-02,2016-02-05,2017-02-01,250,0.0006588853530599391,-658.8853530599391,18664.37265115934,15804.915750269234,15800.810910379947,26676.347553748397,18219.884173577186,18265.76673598837,1736362,2.5,True,False,False,False
2017-02-03,2016-02-08,2017-02-02,250,0.006869131153463607,-6869.131153463607,16311.82646673288,15459.799411377098,15585.36378732228,26289.200159487933,17836.087075857376,17981.676997515955,1736363,2.5,True,False,False,False
2017-02-06,2016-02-09,2017-02-03,250,-0.0017891911762653394,1789.1911762653394,16311.82646673288,15262.43776525141,15327.489287666898,26289.200159487933,17621.87587026759,17729.657556367216,1736366,2.5,True,False,False,False
2017-02-07,2016-02-10,2017-02-06,250,4.37601821052969e-05,-43.7601821052969,16311.82646673288,15274.260409828157,15365.225616964375,26289.200159487933,17634.346638985542,17660.602233743608,1736367,2.5,True,False,False,False
2017-02-08,2016-02-11,2017-02-07,250,0.001309513746149209,-1309.513746149209,16311.82646673288,15269.001489379798,15383.64132144279,26289.200159487933,17628.850248909548,17699.10855678471,1736368,2.5,True,False,False,False
2017-02-09,2016-02-12,2017-02-08,250,0.005914935653328386,-5914.935653328386,16311.82646673288,15078.44595425182,15027.040582919357,26289.200159487933,17418.929313898254,17364.361546876906,1736369,2.5,True,False,False,False
2017-02-10,2016-02-16,2017-02-09,250,0.003938418241611661,-3938.418241611661,16311.82646673288,14895.427352227887,14880.318378676575,26289.200159487933,17200.807353822405,17224.3436940659,1736370,2.5,True,False,False,False
2017-02-13,2016-02-17,2017-02-10,250,0.005427801419964622,-5427.801419964622,16311.82646673288,14779.957142654917,14655.476924146107,26289.200159487933,17061.059793545544,16949.17457540353,1736373,2.5,True,False,False,False
2017-02-14,2016-02-18,2017-02-13,250,0.0039874374502574346,-3987.4374502574346,16311.82646673288,14673.445710619426,14556.180332499598,26289.200159487933,16932.75542484999,16780.065096714177,1736374,2.5,True,False,False,False
2017-02-15,2016-02-19,2017-02-14,250,0.005206884982107203,-5206.884982107203,16311.82646673288,14630.740311914422,14676.931852003652,26289.200159487933,16888.544041097837,16891.45116563216,1736375,2.5,True,False,False,False
2017-02-16,2016-02-22,2017-02-15,250,-0.0008516053668221581,851.6053668221581,16311.82646673288,14619.880851244909,14539.801518293465,26289.200159487933,16879.409509489,16946.981798067645,1736376,2.5,True,False,False,False
2017-02-17,2016-02-23,2017-02-16,250,0.0015748019269989345,-1574.8019269989345,16311.82646673288,14554.388691763903,14590.81216811478,26289.200159487933,16795.505380734103,16793.204257566686,1736377,2.5,True,False,False,False
2017-02-21,2016-02-24,2017-02-17,250,0.005937335770880377,-5937.335770880377,16311.82646673288,14366.996945247669,14355.735454296047,26289.200159487933,16589.140501495058,16451.40384047466,1736381,2.5,True,False,False,False
2017-02-22,2016-02-25,2017-02-21,250,-0.0008882734704800468,888.2734704800469,16311.82646673288,14370.0299956799,14253.320858494566,26289.200159487933,16593.414812594103,16566.44082948287,1736382,2.5,True,False,False,False
2017-02-23,2016-02-26,2017-02-22,250,0.0006771160736411088,-677.1160736411088,16311.82646673288,14334.837784535008,14386.638684207868,26289.200159487933,16545.564156771263,16613.293151886195,1736383,2.5,True,False,False,False
2017-02-24,2016-02-29,2017-02-23,250,0.001268076831727759,-1268.076831727759,16311.82646673288,14315.819989992338,14297.204764917637,26289.200159487933,16525.513033580515,16527.166435037863,1736384,2.5,True,False,False,False
2017-02-27,2016-03-01,2017-02-24,250,0.0015614504108448718,-1561.4504108448718,16311.82646673288,14224.471172074684,14143.800798524942,26289.200159487933,16426.18442030683,16383.268520412772,1736387,2.5,True,False,False,False
2017-02-28,2016-03-02,2017-02-27,250,-0.0027026471740780396,2702.64717407804,16311.82646673288,13946.775908528094,13966.905862029245,26289.200159487933,16095.410485425597,16154.009125593928,1736388,2.5,True,False,False,False
2017-03-01,2016-03-03,2017-02-28,250,0.013900550029636612,-13900.550029636612,16311.82646673288,13974.453014506511,13983.520627933489,26289.200159487933,16122.932916816417,16204.83783515593,1736389,2.5,True,False,False,False
2017-03-02,2016-03-04,2017-03-01,250,-0.0063175782133799655,6317.578213379966,16311.82646673288,14053.407787441765,14095.363859228233,26289.200159487933,16219.208320682168,16152.903146627637,1736390,2.5,True,False,False,False
2017-03-03,2016-03-07,2017-03-02,250,0.0006295933674381774,-629.5933674381774,16311.82646673288,14124.223876959444,14208.029478920369,26289.200159487933,16294.766324113922,16465.047627763426,1736391,2.5,True,False,False,False
2017-03-06,2016-03-08,2017-03-03,250,-0.002982522721653869,2982.522721653869,16311.82646673288,14124.912670807767,14147.10545738667,26289.200159487933,16295.457358483874,16404.515790735102,1736394,2.5,True,False,False,False
2017-03-07,2016-03-09,2017-03-06,250,-0.0029912199342984097,2991.21993429841,16311.82646673288,14002.009422873545,13983.72561213164,26289.200159487933,16159.310146426922,16183.781890215114,1736395,2.5,True,False,False,False
2017-03-08,2016-03-10,2017-03-07,250,-0.0018581287088558808,1858.1287088558809,16311.82646673288,14031.63898209952,14014.546841837133,26289.200159487933,16188.641567106168,16065.888640431816,1736396,2.5,True,False,False,False
2017-03-09,2016-03-11,2017-03-08,250,0.001267133788132863,-1267.133788132863,16311.82646673288,14047.35187334105,14171.264878088863,26289.200159487933,16205.093185069169,16282.177524641047,1736397,2.5,True,False,False,False
2017-03-10,2016-03-14,2017-03-09,250,0.0034979964468230236,-3497.9964468230237,16311.82646673288,13934.42102243185,14039.331622959215,26289.200159487933,16067.123335486054,16106.757568467516,1736398,2.5,True,False,False,False
2017-03-13,2016-03-15,2017-03-10,250,0.0005046812372764788,-504.68123727647884,16311.82646673288,13918.073084519565,13892.750524535415,26289.200159487933,16051.179760320258,16106.64380973166,1736401,2.5,True,False,False,False
2017-03-14,2016-03-16,2017-03-13,250,-0.003833957732722616,3833.957732722616,16311.82646673288,13905.43025037172,13875.414869227547,26289.200159487933,16037.93968490812,16018.636248342475,1736402,2.5,True,False,False,False
2017-03-15,2016-03-17,2017-03-14,250,0.008616326274987287,-8616.326274987287,16311.82646673288,13940.240128250129,13951.722444129075,26289.200159487933,16072.224108368051,16066.06289690167,1736403,2.5,True,False,False,False
2017-03-16,2016-03-18,2017-03-15,250,-0.0019689695637821756,1968.9695637821756,16311.82646673288,13954.095727888502,13886.093007912992,26289.200159487933,16089.433497091348,16099.781925414676,1736404,2.5,True,False,False,False
2017-03-17,2016-03-21,2017-03-16,250,-0.001757717058058066,1757.717058058066,16311.82646673288,13975.186883695404,13969.357758647988,26289.200159487933,16110.164615718997,15993.092463315921,1736405,2.5,True,False,False,False
2017-03-20,2016-03-22,2017-03-17,250,-0.001097511098433401,1097.511098433401,16311.82646673288,13991.869074622411,13955.047322040336,26289.200159487933,16127.426470553215,16071.588928666082,1736408,2.5,True,False,False,False
2017-03-21,2016-03-23,2017-03-20,250,-0.012922573893578756,12922.573893578756,16311.82646673288,13995.33999924338,13985.330557991741,26289.200159487933,16131.07691132765,16162.954466931244,1736409,2.5,True,False,False,False
2017-03-22,2016-03-24,2017-03-21,250,0.00235051198954908,-2350.5119895490798,16311.82646673288,14117.614084052402,14205.549468781885,26289.200159487933,16267.490390473115,16355.495647642,1736410,2.5,True,False,False,False
2017-03-23,2016-03-28,2017-03-22,250,-0.0010675510613862864,1067.5510613862864,16311.82646673288,14107.700606836233,14155.319741263787,26289.200159487933,16257.760640281647,16166.981247200854,1736411,2.5,True,False,False,False
2017-03-24,2016-03-29,2017-03-23,250,-0.0007267284225591598,726.7284225591598,16311.82646673288,14116.501961860013,14083.544815388668,26289.200159487933,16266.87773255393,16184.266732378088,1736412,2.5,True,False,False,False
2017-03-27,2016-03-30,2017-03-24,250,-0.0010268472129232298,1026.8472129232298,16311.82646673288,14103.283065424343,14008.76257600817,26289.200159487933,16245.945100707399,16129.15586077264,1736415,2.5,True,False,False,False
2017-03-28,2016-03-31,2017-03-27,250,0.007250365601529556,-7250.365601529556,16311.82646673288,14116.273914908812,14026.999788848458,26289.200159487933,16257.678994537426,16141.782690459315,1736416,2.5,True,False,False,False
2017-03-29,2016-04-01,2017-03-28,250,0.0009343634095637101,-934.3634095637101,16311.82646673288,14103.381659938477,13951.900175803763,26289.200159487933,16248.548975771666,16082.031688127343,1736417,2.5,True,False,False,False
2017-03-30,2016-04-04,2017-03-29,250,0.003178838883045897,-3178.838883045897,16311.82646673288,14098.692600553162,14153.2817058855,26289.200159487933,16239.76576407784,16172.645298654976,1736418,2.5,True,False,False,False
2017-03-31,2016-04-05,2017-03-30,250,-0.0023295197845709928,2329.5197845709927,16311.82646673288,14066.87611717121,14100.174828232788,26289.200159487933,16207.056729575948,16142.826202330554,1736419,2.5,True,False,False,False
2017-04-03,2016-04-06,2017-03-31,250,-0.0017410695202022266,1741.0695202022266,16311.82646673288,13958.010784273309,13904.202288649858,26289.200159487933,16086.824991540501,15953.146780187284,1736422,2.5,True,False,False,False
2017-04-04,2016-04-07,2017-04-03,250,0.0006372495797462521,-637.249579746252,16311.82646673288,13934.591090553442,13906.511679603958,26289.200159487933,16052.650584780868,16118.63914968515,1736423,2.5,True,False,False,False
2017-04-05,2016-04-08,2017-04-04,250,-0.0029770356257933506,2977.0356257933504,16311.82646673288,13763.42646682027,13786.645055762814,26289.200159487933,15863.938710822944,15906.535448236173,1736424,2.5,True,False,False,False
2017-04-06,2016-04-11,2017-04-05,250,0.0028069818541407335,-2806.9818541407335,16311.82646673288,13792.834846782793,13727.571848135269,26289.200159487933,15894.327037412517,15796.318689902218,1736425,2.5,True,False,False,False
2017-04-07,2016-04-12,2017-04-06,250,-0.0010196520440860788,1019.6520440860787,16311.82646673288,13768.975725117485,13723.282914541922,26289.200159487933,15869.997211005239,15743.311712157909,1736426,2.5,True,False,False,False
2017-04-10,2016-04-13,2017-04-07,250,0.0005949171072725161,-594.9171072725161,16311.82646673288,13755.908160933135,13830.729755705028,26289.200159487933,15849.031101737979,15961.191056027987,1736429,2.5,True,False,False,False
2017-04-11,2016-04-14,2017-04-10,250,-0.0011904893111896703,1190.4893111896702,16311.82646673288,13725.950720218276,13712.132102916881,26289.200159487933,15809.200595552678,15849.747571917258,1736430,2.5,True,False,False,False
2017-04-12,2016-04-15,2017-04-11,250,-0.004391374513973775,4391.374513973775,16311.82646673288,13733.058620163278,13564.4119245332,26289.200159487933,15816.622253961767,15629.43596315998,1736431,2.5,True,False,False,False
2017-04-13,2016-04-18,2017-04-12,250,-0.00651621318818401,6516.21318818401,16311.82646673288,13762.727629410156,13778.969358197997,26289.200159487933,15848.698847632493,15895.047493294758,1736432,2.5,True,False,False,False
2017-04-17,2016-04-19,2017-04-13,250,0.008820815012215627,-8820.815012215628,16311.82646673288,13822.70202537561,13915.234404103297,26289.200159487933,15909.532844574158,16065.565747738625,1736436,2.5,True,False,False,False
2017-04-18,2016-04-20,2017-04-17,250,-0.0029886024802704618,2988.602480270462,16311.82646673288,13847.005604009186,13814.544629628004,26289.200159487933,15940.68102724085,15907.504115559086,1736437,2.5,True,False,False,False
2017-04-19,2016-04-21,2017-04-18,250,-0.0018402324769573504,1840.2324769573504,16311.82646673288,13871.922089459307,13747.981534617738,26289.200159487933,15966.930895624457,15954.728449953,1736438,2.5,True,False,False,False
2017-04-20,2016-04-22,2017-04-19,250,0.0081060969583598,-8106.0969583598,16311.82646673288,13835.498650033835,13893.816079926884,26289.200159487933,15927.271857867963,15953.462389395338,1736439,2.5,True,False,False,False
2017-04-21,2016-04-25,2017-04-20,250,-0.0031919915385912913,3191.9915385912914,16311.82646673288,13846.099244199257,13825.22617993861,26289.200159487933,15944.139665382041,15948.439287202398,1736440,2.5,True,False,False,False
2017-04-24,2016-04-26,2017-04-21,250,0.010937801059336203,-10937.801059336203,16311.82646673288,13858.642126891216,13907.86941395612,26289.200159487933,15957.65427675624,15944.002218964075,1736443,2.5,True,False,False,False
2017-04-25,2016-04-27,2017-04-24,250,0.00580165311445269,-5801.65311445269,16311.82646673288,13901.037655455633,13901.868958413019,26289.200159487933,16011.733296265662,16021.770141242634,1736444,2.5,True,False,False,False
2017-04-26,2016-04-28,2017-04-25,250,-0.0006288235826114785,628.8235826114785,16311.82646673288,13904.765388294943,13958.704606080377,26289.200159487933,16018.186217866742,16071.754643003655,1736445,2.5,True,False,False,False
2017-04-27,2016-04-29,2017-04-26,250,0.0008382447717527282,-838.2447717527282,16311.82646673288,13800.78342468363,13726.554416765737,26289.200159487933,15904.003544456476,15782.893168965351,1736446,2.5,True,False,False,False
2017-04-28,2016-05-02,2017-04-27,250,-0.0021812413580755024,2181.2413580755024,16311.82646673288,13748.10422872825,13863.078789224615,26289.200159487933,15847.293303301105,15947.32236250647,1736447,2.5,True,False,False,False
2017-05-01,2016-05-03,2017-04-28,250,0.0025168909534282365,-2516.8909534282366,16311.82646673288,13754.572662847746,13710.17666647572,26289.200159487933,15848.820376984904,15767.436155993193,1736450,2.5,True,False,False,False
2017-05-02,2016-05-04,2017-05-01,250,0.00037679528282618963,-376.79528282618963,16311.82646673288,13645.452149653385,13672.534775773733,26289.200159487933,15730.364460187302,15649.330495394346,1736451,2.5,True,False,False,False
2017-05-03,2016-05-05,2017-05-02,250,-0.001215203592728218,1215.2035927282182,16311.82646673288,13591.725938879667,13704.773207004302,26289.200159487933,15672.291129498772,15765.747292961918,1736452,2.5,True,False,False,False
2017-05-04,2016-05-06,2017-05-03,250,0.0011735008389142543,-1173.5008389142542,16311.82646673288,13597.96944721565,13675.57300609823,26289.200159487933,15678.849900129535,15726.893886604868,1736453,2.5,True,False,False,False
2017-05-05,2016-05-09,2017-05-04,250,0.003929152068955174,-3929.152068955174,16311.82646673288,13601.356902124824,13682.205298906278,26289.200159487933,15681.286160603166,15773.072414437958,1736454,2.5,True,False,False,False
2017-05-08,2016-05-10,2017-05-05,250,-0.000166985899377025,166.985899377025,16311.82646673288,13596.941274109731,13571.641160493284,26289.200159487933,15678.035633200354,15601.328065999956,1736457,2.5,True,False,False,False
2017-05-09,2016-05-11,2017-05-08,250,-0.0009182195072960484,918.2195072960484,16311.82646673288,13543.197741539587,13535.391114688355,26289.200159487933,15609.166180487684,15600.914056024836,1736458,2.5,True,False,False,False
2017-05-10,2016-05-12,2017-05-09,250,0.0017944555298184857,-1794.4555298184857,16311.82646673288,13433.49646549429,13476.998135640988,26289.200159487933,15488.426634463678,15506.900811544725,1736459,2.5,True,False,False,False
2017-05-11,2016-05-13,2017-05-10,250,-0.002045032145446627,2045.032145446627,16311.82646673288,13428.328861999264,13533.941242328447,26289.200159487933,15483.382469994865,15565.41286154903,1736460,2.5,True,False,False,False
2017-05-12,2016-05-16,2017-05-11,250,-0.0016723146416620278,1672.3146416620277,16311.82646673288,13338.407723355453,13240.810349009891,26289.200159487933,15384.271169700427,15293.187007972105,1736461,2.5,True,False,False,False
2017-05-15,2016-05-17,2017-05-12,250,0.0055081464181030975,-5508.146418103098,16311.82646673288,13323.985371784647,13290.033141681639,26289.200159487933,15361.053632633899,15305.475032870003,1736464,2.5,True,False,False,False
2017-05-16,2016-05-18,2017-05-15,250,-0.0009161410590751003,916.1410590751003,16311.82646673288,13203.58421896637,13418.393382646153,26289.200159487933,15231.787383644883,15425.734153140242,1736465,2.5,True,False,False,False
2017-05-17,2016-05-19,2017-05-16,250,-0.017903107278314664,17903.107278314663,16311.82646673288,13210.36122115397,13278.450908889026,26289.200159487933,15238.847323060336,15413.596136290098,1736466,2.5,True,True,True,True
2017-05-18,2016-05-20,2017-05-17,250,0.004020169705843474,-4020.169705843474,17989.261506724008,13521.961482598024,13448.368293368172,26289.200159487933,15587.427797840053,15514.3100546964,1736467,2.5,True,False,False,False
2017-05-19,2016-05-23,2017-05-18,250,0.006483435559553226,-6483.435559553226,17989.261506724008,13515.335099743348,13492.328336606468,26289.200159487933,15578.509428702198,15513.278165484206,1736468,2.5,True,False,False,False
2017-05-22,2016-05-24,2017-05-19,250,0.005064343198099596,-5064.3431980995965,17989.261506724008,13506.759019020661,13499.116940074553,26289.200159487933,15573.255933419152,15482.994222038515,1736471,2.5,True,False,False,False
2017-05-23,2016-05-25,2017-05-22,250,0.002210580697787242,-2210.5806977872417,17989.261506724008,13438.20968927879,13324.820959331793,26289.200159487933,15490.168196474233,15499.82834162386,1736472,2.5,True,False,False,False
2017-05-24,2016-05-26,2017-05-23,250,0.002329640939660648,-2329.6409396606477,17989.261506724008,13429.385057247067,13451.376778966938,26289.200159487933,15477.407127831484,15513.923281699437,1736473,2.5,True,False,False,False
2017-05-25,2016-05-27,2017-05-24,250,0.004768604560647057,-4768.604560647057,17989.261506724008,13423.339140078635,13435.694199665737,26289.200159487933,15471.671041537753,15486.39355894344,1736474,2.5,True,False,False,False
2017-05-26,2016-05-31,2017-05-25,250,-0.0002068298410520665,206.82984105206648,17989.261506724008,13424.301820635077,13318.669998592932,26289.200159487933,15473.05281949388,15390.918310758781,1736475,2.5,True,False,False,False
2017-05-30,2016-06-01,2017-05-26,250,-0.0008694164181294596,869.4164181294595,17989.261506724008,13413.051885559205,13427.667428963825,26289.200159487933,15461.153309845067,15478.641309821194,1736479,2.5,True,False,False,False
